zipcode,centile,superzip,rank,city.x,state.x,adultpop,households,college,income,latitude,longitude,city.y,state.y,county
53934,7.517756,0,21157,Friendship,WI,3187,1229,6.9658,45.74115,43.9999277116498,-89.763007005333,Friendship,WI,Adams
52752,7.531312,0,,Grandview,IA,300,136,5.33333,48.56819,41.2564456082105,-91.1788303756645,Grandview,IA,Louisa
16236,7.53303,0,,Mc Grann,PA,157,69,10.19108,40.2087,40.7821274117747,-79.5284325999299,Mc Grann,PA,Armstrong
38925,7.533511,0,21153,Duck Hill,MS,1589,679,8.49591,43.13119,33.5647366225848,-89.6219581640071,Duck Hill,MS,Montgomery
79533,7.559127,0,,Lueders,TX,282,118,8.86525,42.497,32.8144816215005,-99.7540403451018,Lueders,TX,Jones
26161,7.575227,0,,Petroleum,WV,317,141,2.83912,52.88719,39.197355196392,-81.0836197881096,Petroleum,WV,Ritchie
40380,7.576627,0,21148,Stanton,KY,4780,2124,9.16318,41.98965,37.8207512073489,-83.7937175438214,Stanton,KY,Powell
70036,7.582018,0,21146,Barataria,LA,941,389,10.83953,39.11424,29.6946058284718,-90.0984871833492,Barataria,LA,Jefferson
19148,7.591242,0,21145,Philadelphia,PA,32665,12534,8.11572,43.80852,39.9498648096493,-75.1675429194204,Philadelphia,PA,Philadelphia
71940,7.600555,0,21144,Delight,AR,1261,540,8.00952,43.99551,34.1464471797242,-93.6493054461842,Delight,AR,Pike
98587,7.601189,0,,Taholah,WA,465,203,12.47312,36.30944,47.2312865548357,-124.250309517821,Taholah,WA,Grays Harbor
82515,7.601417,0,,Hudson,WY,356,150,9.83146,40.8625,42.9007546126272,-108.588604924918,Hudson,WY,Fremont
72326,7.601991,0,21143,Colt,AR,1394,598,5.88235,47.67248,35.0870871712345,-90.8966863338537,Colt,AR,Saint Francis
85713,7.61868,0,21136,Tucson,AZ,29457,11221,11.21974,38.49313,32.1921706469059,-110.926536564033,Tucson,AZ,Pima
42273,7.627176,0,,Rochester,KY,394,165,7.1066,45.58424,37.2082595423273,-86.8742721031149,Rochester,KY,Butler
70807,7.639554,0,21131,Baton Rouge,LA,11505,4663,15.23685,31.58116,30.5097564879254,-91.1917646976143,Baton Rouge,LA,East Baton Rouge
33013,7.658443,0,21125,Hialeah,FL,24429,8170,8.46535,43.25933,25.8595441009411,-80.2740442540641,Hialeah,FL,Miami-Dade
84656,7.689776,0,,Scipio,UT,188,90,7.97872,44.1315,39.2477499574541,-112.101276060968,Scipio,UT,Millard
35766,7.693825,0,,Princeton,AL,56,24,8.92857,42.497,34.8729748497616,-86.2598535164405,Princeton,AL,Jackson
74948,7.695804,0,21115,Muldrow,OK,7150,3248,7.93007,44.22042,35.4686509090694,-94.5274555638806,Muldrow,OK,Sequoyah
70438,7.711871,0,21113,Franklinton,LA,9507,4107,11.33901,38.3506,30.8396931190609,-90.1136233769282,Franklinton,LA,Washington
15628,7.718513,0,21109,Donegal,PA,570,223,11.92982,37.34244,40.1032005330259,-79.3878628880927,Donegal,PA,Westmoreland
05820,7.720689,0,,Albany,VT,203,88,10.83744,39.228,44.7430072528678,-72.3717136860933,Albany,VT,Orleans
29148,7.726505,0,21103,Summerton,SC,4471,1791,11.83181,37.5425,33.5518467091596,-80.3331619177171,Summerton,SC,Clarendon
85923,7.72939,0,,Clay Springs,AZ,343,175,6.70554,46.37926,35.2841156203176,-110.270411875906,Clay Springs,AZ,Navajo
49625,7.730263,0,21100,Copemish,MI,862,356,6.96056,45.94776,44.4295069921619,-86.009670305459,Copemish,MI,Manistee
99637,7.733376,0,,Toksook Bay,AK,239,93,9.20502,42.08903,60.3152100563642,-163.119815152538,Toksook Bay,AK,Bethel
29053,7.736076,0,21096,Gaston,SC,9595,4376,6.07608,47.48942,33.8162252230685,-81.1210939674682,Gaston,SC,Lexington
31078,7.739716,0,21095,Roberta,GA,2280,930,7.5,45.03897,32.6880083334256,-83.993274701135,Roberta,GA,Crawford
71483,7.746405,0,21091,Winnfield,LA,8231,2998,10.50905,39.86872,31.9145965483339,-92.6766958579949,Winnfield,LA,Winn
33033,7.782365,0,21081,Homestead,FL,16925,7173,9.8966,40.94619,25.5584858183122,-80.444403903278,Homestead,FL,Miami-Dade
71486,7.808242,0,21077,Zwolle,LA,3105,1430,10.20934,40.41007,31.6398839705188,-93.6552384282749,Zwolle,LA,Sabine
04667,7.809562,0,21076,Perry,ME,881,379,12.82633,35.90408,45.0138225820658,-67.1155836595562,Perry,ME,Washington
24283,7.811777,0,21074,Saint Paul,VA,1445,637,8.02768,44.17988,36.9371831575409,-82.3552604517632,Saint Paul,VA,Wise
95562,7.812736,0,21073,Rio Dell,CA,2040,863,5.83333,47.96146,40.3157839371799,-123.987018826275,Rio Dell,CA,Humboldt
74437,7.815618,0,21071,Henryetta,OK,6884,2890,10.28472,40.29762,35.4618317583334,-96.0105565392838,Henryetta,OK,Okmulgee
76628,7.818326,0,,Brandon,TX,72,33,9.72222,41.27178,31.9859940298205,-97.1236556519085,Brandon,TX,Hill
44485,7.831308,0,21068,Warren,OH,12305,5271,7.59854,44.93829,41.250701146716,-80.8500470883153,Warren,OH,Trumbull
39667,7.837525,0,21066,Tylertown,MS,7521,3292,11.54102,38.14792,31.1751747151108,-90.0812884542374,Tylertown,MS,Walthall
23420,7.85466,0,21061,Painter,VA,1911,805,8.37258,43.615,37.5891888092956,-75.8283629034532,Painter,VA,Accomack
10031,7.86562,0,21060,New York,NY,37700,12996,13.19098,35.31566,40.8223505048565,-73.9688729978699,New York,NY,New York
57719,7.879178,0,21056,Box Elder,SD,2299,1138,7.00305,45.98437,44.0382334519439,-103.199455872793,Box Elder,SD,Pennington
32421,7.882005,0,21053,Altha,FL,2363,1031,7.61744,44.93175,30.5544762362297,-85.1561090191441,Altha,FL,Calhoun
38370,7.923909,0,,Saltillo,TN,494,178,10.93117,39.228,35.3229536294143,-88.2340962461252,Saltillo,TN,Hardin
71357,7.925478,0,21048,Newellton,LA,1750,645,13.6,34.63048,32.0371750299375,-91.2420602845494,Newellton,LA,Tensas
72550,7.926647,0,21046,Locust Grove,AR,507,221,5.71992,48.21775,35.7118485930831,-91.7686800585783,Locust Grove,AR,Independence
39752,7.949588,0,21041,Mathiston,MS,1209,523,9.01572,42.55192,33.541534930241,-89.1107910935825,Mathiston,MS,Webster
46063,7.961228,0,,Orestes,IN,82,40,4.87805,49.6888,40.2714963438611,-85.7352406733278,Orestes,IN,Madison
12720,7.966934,0,,Bethel,NY,151,50,8.60927,43.27502,41.6630426745415,-74.9094057642283,Bethel,NY,Sullivan
74457,7.973573,0,,Proctor,OK,181,60,7.73481,44.7853,35.902017361947,-94.6496862992529,Proctor,OK,Adair
32420,7.973996,0,21030,Alford,FL,1235,516,8.34008,43.75491,30.6402029143201,-85.3759294402665,Alford,FL,Jackson
93609,7.986589,0,21025,Caruthers,CA,2944,1182,4.8913,49.72018,36.5287544249853,-120.057567319617,Caruthers,CA,Fresno
87029,7.990025,0,,Lindrith,NM,279,85,10.03584,40.8625,36.3248229613846,-107.059986128572,Lindrith,NM,Rio Arriba
15540,8.004602,0,,Fort Hill,PA,209,88,9.09091,42.497,39.7957223067739,-79.2601757748441,Fort Hill,PA,Somerset
42320,8.006557,0,21018,Beaver Dam,KY,5269,2303,7.13608,45.87191,37.3543161959982,-86.8704564022636,Beaver Dam,KY,Ohio
44705,8.0117,0,21017,Canton,OH,12894,5548,7.15061,45.85622,40.830578508958,-81.3177701686913,Canton,OH,Stark
56446,8.015767,0,21016,Eagle Bend,MN,1107,467,7.67841,44.94875,46.1491402765653,-94.9802905572204,Eagle Bend,MN,Todd
30575,8.029389,0,21012,Talmo,GA,863,423,6.14137,47.60448,34.1957241636541,-83.7069392135878,Talmo,GA,Jackson
45646,8.029694,0,,Latham,OH,252,106,0,58.1882,39.0794657543856,-83.3276715288569,Latham,OH,Pike
73433,8.04235,0,21005,Elmore City,OK,1838,764,9.95647,41.05864,34.7209297080744,-97.3587726588775,Elmore City,OK,Garvin
15612,8.042964,0,,Alverton,PA,395,171,4.55696,50.36352,40.3590358464157,-79.4556390984981,Alverton,PA,Westmoreland
32616,8.046524,0,21003,Alachua,FL,667,255,14.09295,33.93745,29.7933961953195,-82.5023687204144,Alachua,FL,Alachua
61272,8.046974,0,21002,New Boston,IL,966,397,2.27743,54.30201,41.2380069667151,-90.9911342938272,New Boston,IL,Mercer
68945,8.0506,0,,Heartwell,NE,143,64,6.29371,47.4005,40.5553490512257,-98.7993652144879,Heartwell,NE,Kearney
25267,8.050812,0,20998,Normantown,WV,634,269,11.98738,37.5935,38.9116657488074,-80.8390950024602,Normantown,WV,Gilmer
68789,8.051437,0,,Winnetoon,NE,165,67,16.9697,29.01303,42.5339076100754,-97.986337165393,Winnetoon,NE,Knox
71726,8.067946,0,20993,Chidester,AR,1056,427,10.32197,40.47807,33.6636342295263,-93.0029242596927,Chidester,AR,Ouachita
71663,8.068534,0,20992,Portland,AR,601,263,10.48253,40.2087,33.2131476212925,-91.5112438952413,Portland,AR,Ashley
74462,8.070216,0,20991,Stigler,OK,5054,2187,11.29798,38.80826,35.2666467386852,-95.0489141444576,Stigler,OK,Haskell
38541,8.07278,0,20989,Allons,TN,973,433,7.60534,45.17758,36.4808933846046,-85.3268795762557,Allons,TN,Overton
39663,8.076743,0,20987,Silver Creek,MS,2048,940,10.15625,40.78404,31.5948316254166,-90.0505565791231,Silver Creek,MS,Lawrence
15954,8.077835,0,20986,Seward,PA,1927,812,7.78412,44.87422,40.4024963278067,-79.0305366242069,Seward,PA,Westmoreland
50165,8.084258,0,,Millerton,IA,28,9,0,58.29673,40.845444278007,-93.3777567478134,Millerton,IA,Wayne
71417,8.085809,0,20981,Colfax,LA,3299,1373,11.12458,39.12732,31.5265903165378,-92.6505595637789,Colfax,LA,Grant
27919,8.087137,0,20980,Belvidere,NC,639,284,8.13771,44.28057,36.2555691507079,-76.5555693036945,Belvidere,NC,Perquimans
71639,8.095884,0,20978,Dumas,AR,4574,1999,9.09488,42.64606,33.876216936267,-91.4840610680159,Dumas,AR,Desha
52549,8.097268,0,,Cincinnati,IA,467,207,10.49251,40.24008,40.6265900066364,-92.9549759841964,Cincinnati,IA,Appanoose
65768,8.097482,0,,Vanzant,MO,310,132,7.09677,46.0929,36.9331302892126,-92.4843554808258,Vanzant,MO,Douglas
36722,8.097671,0,,Arlington,AL,379,160,11.08179,39.228,32.0515276622673,-87.5524163274607,Arlington,AL,Wilcox
63565,8.103249,0,20975,Unionville,MO,2761,1144,10.32235,40.54606,40.5107233370221,-93.0019816884381,Unionville,MO,Putnam
71220,8.10854,0,20974,Bastrop,LA,16522,7198,9.61748,41.76213,32.7958839844398,-91.86481965039,Bastrop,LA,Morehouse
76469,8.113079,0,,Putnam,TX,16,4,25,15.25577,32.3720576411404,-99.2088491543088,Putnam,TX,Callahan
78125,8.113096,0,,Mineral,TX,35,13,5.71429,48.48973,28.4262401953496,-97.736615731074,Mineral,TX,Bee
50147,8.113486,0,,Lineville,IA,335,124,5.97015,48.0543,40.5859657073735,-93.5128306280375,Lineville,IA,Wayne
36273,8.114084,0,20972,Ranburne,AL,1837,817,7.94774,44.648,33.5673751676062,-85.3816355331021,Ranburne,AL,Cleburne
34690,8.119961,0,20969,Holiday,FL,10127,3678,7.53431,45.37241,28.1931650184911,-82.7348804657191,Holiday,FL,Pasco
39301,8.137373,0,20964,Meridian,MS,18072,7575,11.21625,39.05409,32.3796240237155,-88.6694867943543,Meridian,MS,Lauderdale
72658,8.14783,0,20960,Norfork,AR,1106,490,9.31284,42.34532,36.2524503515571,-92.3121067900847,Norfork,AR,Baxter
50174,8.14922,0,20958,Murray,IA,927,414,4.96224,49.85225,41.0259516306016,-93.9365614037474,Murray,IA,Clarke
72166,8.14954,0,,Tichnor,AR,239,98,5.43933,49.035,34.0797375326528,-91.2467066490529,Tichnor,AR,Arkansas
79537,8.149622,0,,Nolan,TX,63,26,15.87302,31.0555,32.2731062236324,-100.206169562536,Nolan,TX,Nolan
56240,8.149847,0,20957,Graceville,MN,760,284,8.02632,44.57739,45.5228470073572,-96.4546049072803,Graceville,MN,Big Stone
26180,8.151086,0,20955,Walker,WV,1692,726,6.73759,46.80293,39.2193356388783,-81.4862283266855,Walker,WV,Wood
67047,8.169742,0,20948,Fall River,KS,622,238,9.32476,42.36624,37.6070670085438,-96.0254736604347,Fall River,KS,Greenwood
36375,8.173611,0,20945,Slocomb,AL,4922,2167,7.39537,45.70324,31.1362519359567,-85.5782467339398,Slocomb,AL,Geneva
62365,8.176056,0,,Plainville,IL,426,196,5.16432,49.5515,39.9379663496966,-91.2268244815007,Plainville,IL,Adams
45629,8.176764,0,20943,Franklin Furnace,OH,2154,963,9.98143,41.25086,38.6523067089922,-82.7857059043567,Franklin Furnace,OH,Scioto
71454,8.185525,0,20938,Montgomery,LA,1493,670,7.36772,45.766,31.6702462609568,-92.6454242898224,Montgomery,LA,Grant
84007,8.190241,0,,Bluebell,UT,261,124,6.89655,46.58325,40.3139931263431,-110.248321422929,Bluebell,UT,Duchesne
24946,8.191894,0,20933,Hillsboro,WV,1253,412,8.61931,43.61761,38.1124746149936,-80.2614359973498,Hillsboro,WV,Pocahontas
63147,8.19451,0,20932,Saint Louis,MO,8282,3065,8.02946,44.63885,38.6769174511885,-90.2261232121068,Saint Louis,MO,Saint Louis City
79082,8.196822,0,,Springlake,TX,146,60,13.69863,34.86977,34.2337422986341,-102.305155373682,Springlake,TX,Lamb
96108,8.197344,0,,Davis Creek,CA,29,16,0,58.47849,41.5918032764826,-120.744442802524,Davis Creek,CA,Modoc
41559,8.198082,0,,Regina,KY,442,187,8.59729,43.66469,37.3700004183686,-82.3980334919298,Regina,KY,Pike
96109,8.205899,0,20925,Doyle,CA,775,332,10.45161,40.48591,39.964179764268,-120.220756598763,Doyle,CA,Lassen
32466,8.224931,0,20921,Youngstown,FL,3524,1527,5.70375,48.6741,30.3812486896967,-85.5278408476705,Youngstown,FL,Bay
58847,8.23272,0,,Keene,ND,162,77,12.34568,37.22999,47.7392990039843,-103.28518576731,Keene,ND,Mckenzie
29018,8.271086,0,20915,Bowman,SC,2641,1123,10.33699,40.72128,33.3428949181955,-80.563998279906,Bowman,SC,Orangeburg
50426,8.271835,0,,Carpenter,IA,87,30,8.04598,44.67677,43.4134452313235,-92.985383808381,Carpenter,IA,Mitchell
78336,8.275663,0,20912,Aransas Pass,TX,7618,3261,8.19113,44.44532,27.9506975687761,-97.4949605118832,Aransas Pass,TX,San Patricio
52542,8.281167,0,,Cantril,IA,273,109,9.52381,42.1701,40.6446796914194,-92.0719095466298,Cantril,IA,Van Buren
68445,8.281274,0,,Swanton,NE,121,42,7.43802,45.766,40.3808994665251,-97.0745431748556,Swanton,NE,Saline
05904,8.281378,0,,Gilman,VT,255,112,7.05882,46.4198,44.6800619524832,-71.735064624158,Gilman,VT,Essex
77359,8.28191,0,,Oakhurst,TX,416,192,6.73077,46.99253,30.6757942331152,-95.2999211271065,Oakhurst,TX,San Jacinto
15821,8.282062,0,,Benezett,PA,133,55,6.76692,46.93369,41.4145602771039,-78.6611659101341,Benezett,PA,Elk
29080,8.2828,0,20907,Lynchburg,SC,2563,1081,9.32501,42.53623,34.0485979332896,-80.0427159868578,Lynchburg,SC,Lee
71949,8.283626,0,,Jessieville,AR,449,202,8.46325,44.02297,34.7079141635813,-93.0185722534948,Jessieville,AR,Garland
29123,8.286968,0,20905,Pelion,SC,3813,1720,4.85182,50.26807,33.7667705425139,-81.2491339979467,Pelion,SC,Lexington
27953,8.290133,0,20901,Manns Harbor,NC,779,367,6.93196,46.69047,35.8239567354748,-75.8624180952705,Manns Harbor,NC,Dare
20020,8.298306,0,20900,Washington,DC,29002,12230,11.88194,38.16754,38.8566970084819,-76.9902784184476,Washington,DC,District Of Columbia
38392,8.31029,0,20898,Mercer,TN,517,220,10.6383,40.31723,35.4813038394474,-89.0120099733496,Mercer,TN,Madison
02121,8.316151,0,20895,Boston,MA,13891,6090,12.23814,37.57389,42.3058432103375,-71.0727230036449,Boston,MA,Suffolk
72332,8.319987,0,,Edmondson,AR,90,49,13.33333,35.68702,35.1186951399316,-90.3238308216309,Edmondson,AR,Crittenden
31730,8.32361,0,20892,Camilla,GA,6189,2598,11.76281,38.41075,31.2499245995518,-84.2420644953704,Camilla,GA,Mitchell
99167,8.325579,0,,Rice,WA,403,152,9.18114,42.86051,48.4237427095489,-118.10990703042,Rice,WA,Stevens
04652,8.327087,0,20890,Lubec,ME,1442,493,14.35506,33.95053,44.9032253371694,-67.054858499988,Lubec,ME,Washington
31749,8.327837,0,20889,Enigma,GA,1292,606,9.67492,42.01973,31.415806813142,-83.3360955537824,Enigma,GA,Berrien
54493,8.331222,0,20887,Willard,WI,504,204,8.13492,44.67677,44.7136493485663,-90.7855236151749,Willard,WI,Clark
37843,8.332135,0,20886,Parrottsville,TN,2005,909,9.22693,42.79644,36.0221999217063,-83.0544365473761,Parrottsville,TN,Cocke
96021,8.335409,0,20885,Corning,CA,8543,3560,8.26408,44.4584,40.126817093564,-122.142591240573,Corning,CA,Tehama
46203,8.34626,0,20882,Indianapolis,IN,25510,10168,7.42454,45.92553,39.7420204567632,-86.1116023371628,Indianapolis,IN,Marion
79240,8.353277,0,,Lelia Lake,TX,56,26,21.42857,21.79377,34.9658901330527,-100.806250182189,Lelia Lake,TX,Donley
35587,8.35348,0,20881,Townley,AL,682,290,10.1173,41.2927,33.7940635586971,-87.4524565905723,Townley,AL,Walker
75574,8.353999,0,20880,Simms,TX,1207,532,7.20795,46.31127,33.4773378954463,-94.3778266130284,Simms,TX,Bowie
98439,8.355146,0,20879,Lakewood,WA,2969,1665,12.15898,37.78572,47.1276779623506,-122.511982523134,Lakewood,WA,Pierce
82213,8.357982,0,,Glendo,WY,395,141,8.86076,43.4777,42.4812975088917,-104.991699648071,Glendo,WY,Platte
15611,8.369035,0,,Adamsburg,PA,165,79,3.0303,53.53053,40.3049150537795,-79.6524639776701,Adamsburg,PA,Westmoreland
74540,8.376234,0,,Daisy,OK,136,56,13.23529,35.959,34.4172375106605,-96.0489329437837,Daisy,OK,Atoka
56517,8.384471,0,,Beltrami,MN,209,99,9.09091,43.11026,47.8023566339099,-96.4412372122634,Beltrami,MN,Polk
65762,8.384616,0,,Thornfield,MO,316,138,9.17722,42.96381,36.6536050876418,-92.4287886117771,Thornfield,MO,Ozark
73622,8.387119,0,,Bessie,OK,223,87,8.07175,44.88599,35.3860365825574,-98.989206826524,Bessie,OK,Washita
49879,8.3874,0,20864,Republic,MI,796,319,8.66834,43.85952,46.3640820641582,-87.8930897845061,Republic,MI,Marquette
57255,8.39013,0,,New Effington,SD,393,163,6.61578,47.4005,45.6171118828056,-96.8342030490607,New Effington,SD,Roberts
49886,8.391209,0,,Spalding,MI,382,151,7.32984,46.17528,45.6767797707189,-87.485722871656,Spalding,MI,Menominee
13437,8.400126,0,,Redfield,NY,325,134,6.15385,48.21775,43.5762984190685,-75.8214578272405,Redfield,NY,Oswego
61474,8.400289,0,,Saint Augustine,IL,263,119,7.98479,45.06512,40.7409587992595,-90.3717910687311,Saint Augustine,IL,Knox
72461,8.401158,0,20858,Rector,AR,2907,1208,7.80874,45.3698,36.3121315111502,-90.3169615411913,Rector,AR,Clay
54525,8.403647,0,,Gile,WI,180,71,7.77778,45.4391,46.3976224703358,-90.1727731624502,Gile,WI,Iron
28669,8.404208,0,20854,Roaring River,NC,1864,888,6.59871,47.47111,36.2263057678473,-81.0108742376665,Roaring River,NC,Wilkes
39067,8.407288,0,20852,Ethel,MS,940,411,10.53191,40.69905,33.0797058806923,-89.5455319508712,Ethel,MS,Attala
39455,8.408764,0,20851,Lumberton,MS,4438,1964,10.74808,40.32769,31.1007444620533,-89.5104834551947,Lumberton,MS,Lamar
64676,8.413572,0,,Rothville,MO,178,70,7.86517,45.29919,39.651753451294,-93.0636975359587,Rothville,MO,Chariton
71652,8.418381,0,20847,Kingsland,AR,837,355,6.45161,47.7444,33.8678137520528,-92.2773788698187,Kingsland,AR,Cleveland
41234,8.418631,0,,Meally,KY,66,31,9.09091,43.19787,37.8092336797588,-82.7603072738418,Meally,KY,Johnson
81089,8.420343,0,20845,Walsenburg,CO,3993,1262,12.69722,36.98416,37.6482731839221,-104.789744063888,Walsenburg,CO,Huerfano
13642,8.4233,0,20844,Gouverneur,NY,6778,2510,8.52759,44.17073,44.5504330954898,-75.2247366128389,Gouverneur,NY,Saint Lawrence
75426,8.426818,0,20842,Clarksville,TX,4243,1727,10.11077,41.45092,33.6114119207817,-95.114977503406,Clarksville,TX,Red River
70119,8.436852,0,20841,New Orleans,LA,32320,10086,16.08602,31.15488,29.9742204767053,-90.0774566727375,New Orleans,LA,Orleans
87121,8.451427,0,20840,Albuquerque,NM,20778,9648,8.2828,44.60354,35.0595811709811,-106.786206853246,Albuquerque,NM,Bernalillo
71232,8.458322,0,20839,Delhi,LA,4341,1861,11.72541,38.67227,32.4438431002905,-91.6200001148729,Delhi,LA,Richland
26529,8.460606,0,20837,Core,WV,1898,487,5.79557,48.89901,39.6517911476218,-80.1742103532891,Core,WV,Monongalia
64857,8.461534,0,,Purcell,MO,203,84,5.91133,48.7081,37.215661742847,-94.3550275564003,Purcell,MO,Jasper
21829,8.465055,0,,Girdletree,MD,288,102,12.5,37.35944,38.1020214006188,-75.3901281423493,Girdletree,MD,Worcester
58748,8.467827,0,,Kramer,ND,189,72,9.52381,42.497,48.6973524248054,-100.627632600533,Kramer,ND,Bottineau
16938,8.469787,0,20827,Morris,PA,594,242,8.92256,43.54308,41.7728361274556,-77.2256761308237,Morris,PA,Tioga
26611,8.498476,0,,Cedarville,WV,223,87,5.38117,49.66396,38.9126529959522,-80.8481016894439,Cedarville,WV,Gilmer
49665,8.499291,0,20820,Marion,MI,2746,1195,7.53824,45.94776,43.9879573932702,-85.2582524118244,Marion,MI,Osceola
74533,8.500167,0,,Caney,OK,444,204,12.38739,37.5935,34.2067448366665,-96.1875070526673,Caney,OK,Atoka
79855,8.502256,0,20817,Van Horn,TX,1674,771,13.26165,36.09107,31.0392563974009,-104.838580844187,Van Horn,TX,Culberson
72865,8.50586,0,20814,Subiaco,AR,721,299,5.82524,48.90947,35.3169139990107,-93.6121362309152,Subiaco,AR,Logan
24363,8.513339,0,20812,Mouth of Wilson,VA,1130,492,8.23009,44.77092,36.6589119675801,-81.3688490902134,Mouth Of Wilson,VA,Grayson
63545,8.514365,0,20810,Green City,MO,832,351,10.9375,40.10801,40.2183714956287,-92.9390796850487,Green City,MO,Sullivan
34420,8.536255,0,20803,Belleview,FL,9960,4016,8.34337,44.59047,29.1002844812863,-82.0493787598356,Belleview,FL,Marion
71744,8.545784,0,20801,Hampton,AR,2379,1020,7.86045,45.42603,33.5153103925472,-92.5797722741949,Hampton,AR,Calhoun
32455,8.550837,0,20797,Ponce de Leon,FL,2567,1028,7.67433,45.766,30.8470527820493,-85.9304233797464,Ponce De Leon,FL,Holmes
72067,8.559406,0,20793,Higden,AR,1972,824,8.92495,43.62023,35.5685354473994,-92.15071646608,Higden,AR,Cleburne
99754,8.559963,0,,Koyukuk,AK,57,24,10.52632,40.8625,65.2252783682449,-151.020819496526,Koyukuk,AK,Yukon Koyukuk
73546,8.560224,0,20792,Grandfield,OK,889,374,12.93588,36.71349,34.3633372096465,-98.9050687827449,Grandfield,OK,Tillman
32433,8.566603,0,20790,Defuniak Springs,FL,13208,5172,9.07783,43.36525,30.6394242197771,-86.1330832351819,Defuniak Springs,FL,Walton
23690,8.570862,0,20788,Yorktown,VA,1248,619,13.0609,36.50427,37.2290970763916,-76.5174262024563,Yorktown,VA,York
40348,8.572655,0,20786,Millersburg,KY,619,267,9.69305,42.31524,38.2959722874162,-84.1365346540379,Millersburg,KY,Bourbon
26346,8.577589,0,20782,Ellenboro,WV,641,276,3.90016,52.304,39.1974494126801,-81.0501902927433,Ellenboro,WV,Ritchie
89191,8.580715,0,20780,Nellis AFB,NV,1851,721,7.72555,45.7137,35.9279648538562,-114.970507388887,Nellis Afb,NV,Clark
32443,8.582708,0,20778,Greenwood,FL,3531,915,7.25007,46.53748,30.8576356218765,-85.1283057252373,Greenwood,FL,Jackson
23897,8.584662,0,,Yale,VA,392,179,9.94898,41.8942,36.8374334991671,-77.2813004709285,Yale,VA,Sussex
05476,8.586634,0,20775,Richford,VT,2173,884,8.0994,45.08474,44.9513045041107,-72.6434901346587,Richford,VT,Franklin
57217,8.587406,0,,Bradley,SD,230,100,3.91304,52.304,44.9066217099701,-97.717506277162,Bradley,SD,Clark
28709,8.587884,0,20774,Barnardsville,NC,1086,466,8.65562,44.1315,35.7172202848268,-82.5281784279193,Barnardsville,NC,Buncombe
50136,8.589185,0,,Keswick,IA,406,160,9.60591,42.497,41.455080717676,-92.2802773749183,Keswick,IA,Keokuk
38855,8.592594,0,20770,Mantachie,MS,2988,1323,7.16198,46.7114,34.3257513407048,-88.4103941201862,Mantachie,MS,Itawamba
62253,8.593585,0,20769,Keyesport,IL,620,247,6.29032,48.21775,38.5882511575988,-89.4530032407868,Keyesport,IL,Clinton
74578,8.600081,0,20766,Wilburton,OK,4045,1793,12.78121,37.04169,34.8558974710446,-95.3066157814271,Wilburton,OK,Latimer
29916,8.601742,0,20764,Early Branch,SC,1002,434,7.58483,46.00006,32.7203690687614,-81.1341411038156,Early Branch,SC,Hampton
31007,8.616906,0,20760,Byromville,GA,611,214,5.07365,50.3426,32.1855949184962,-83.9117245046048,Byromville,GA,Dooly
64449,8.617157,0,,Fillmore,MO,301,116,6.31229,48.21775,40.0427699155432,-94.9534778701333,Fillmore,MO,Andrew
16920,8.617579,0,20759,Elkland,PA,1242,486,8.85668,43.83467,41.9810232297994,-77.3693589812459,Elkland,PA,Tioga
98593,8.618546,0,20757,Vader,WA,641,266,6.55226,47.80978,46.4228280676103,-122.976520207017,Vader,WA,Lewis
75856,8.618752,0,,Pennington,TX,105,52,16.19048,31.20457,31.1050102777059,-95.1205076771325,Pennington,TX,Trinity
29009,8.619467,0,20756,Bethune,SC,1603,633,6.73737,47.49988,34.4350530893981,-80.5414210393952,Bethune,SC,Kershaw
39428,8.621471,0,20755,Collins,MS,5704,2584,11.78121,38.80826,31.652710351215,-89.5906187732198,Collins,MS,Covington
79547,8.623417,0,20754,Rule,TX,572,260,11.53846,39.228,33.1815111433566,-99.8679358547551,Rule,TX,Haskell
64844,8.624351,0,20753,Granby,MO,2828,1257,8.0976,45.15928,36.9069545892829,-94.2420834652142,Granby,MO,Newton
27047,8.626593,0,20751,Siloam,NC,802,367,4.48878,51.38476,36.3292874005817,-80.5513799804286,Siloam,NC,Surry
38425,8.627592,0,20750,Clifton,TN,2836,469,11.81241,38.76642,35.3896896107153,-87.9421672473078,Clifton,TN,Wayne
35006,8.628915,0,20749,Adger,AL,1976,859,3.74494,52.67144,33.4381457390153,-87.2097745487167,Adger,AL,Jefferson
37873,8.645555,0,20742,Surgoinsville,TN,2948,1282,6.51289,47.93269,36.5218087588145,-82.8497727742421,Surgoinsville,TN,Hawkins
62054,8.649011,0,20738,Kane,IL,582,252,6.01375,48.80094,39.1916668070033,-90.3675626872725,Kane,IL,Greene
24120,8.662655,0,20736,Meadows of Dan,VA,1470,626,9.04762,43.58623,36.6996508616811,-80.3566490611141,Meadows Of Dan,VA,Patrick
77364,8.666602,0,20733,Pointblank,TX,1468,612,10.2861,41.46007,30.7543597236593,-95.202899139314,Pointblank,TX,San Jacinto
84035,8.667112,0,,Jensen,UT,388,183,9.27835,43.19787,40.3432227617162,-109.397613695918,Jensen,UT,Uintah
56650,8.668485,0,20731,Kelliher,MN,549,211,11.11111,40.04525,47.9397731927849,-94.4345514977986,Kelliher,MN,Beltrami
